ticker,timestamp,open,high,low,close,volume,day,minute,day_timestamp,is_weeks_first,is_weeks_end
ABEO,01-Aug-2019 09:30,2.59,2.65,2.59,2.65,13497,18109,0,2019-08-01,False,False
ABEO,01-Aug-2019 09:35,2.65,2.65,2.6,2.62,6029,18109,5,2019-08-01,False,False
ABEO,01-Aug-2019 09:40,2.61,2.61,2.59,2.59,3025,18109,10,2019-08-01,False,False
ABEO,01-Aug-2019 09:45,2.58,2.58,2.56,2.58,3342,18109,15,2019-08-01,False,False
ABEO,01-Aug-2019 09:50,2.58,2.6,2.58,2.6,231070,18109,20,2019-08-01,False,False
ABEO,01-Aug-2019 09:55,2.6,2.6,2.59,2.6,2722,18109,25,2019-08-01,False,False
ABEO,01-Aug-2019 10:00,2.59,2.66,2.59,2.66,11737,18109,30,2019-08-01,False,False
ABEO,01-Aug-2019 10:05,2.66,2.7,2.66,2.7,4000,18109,35,2019-08-01,False,False
ABEO,01-Aug-2019 10:10,2.7,2.7,2.68,2.68,7548,18109,40,2019-08-01,False,False
ABEO,01-Aug-2019 10:15,2.69,2.72,2.69,2.72,8052,18109,45,2019-08-01,False,False
ABEO,01-Aug-2019 10:20,2.71,2.74,2.71,2.72,5685,18109,50,2019-08-01,False,False
ABEO,01-Aug-2019 10:25,2.71,2.72,2.7,2.72,10317,18109,55,2019-08-01,False,False
ABEO,01-Aug-2019 10:30,2.72,2.74,2.72,2.74,800,18109,60,2019-08-01,False,False
ABEO,01-Aug-2019 10:35,2.73,2.73,2.69,2.71,2300,18109,65,2019-08-01,False,False
ABEO,01-Aug-2019 10:40,2.71,2.72,2.7,2.72,6564,18109,70,2019-08-01,False,False
ABEO,01-Aug-2019 10:45,2.71,2.72,2.7,2.7,3230,18109,75,2019-08-01,False,False
ABEO,01-Aug-2019 10:50,2.71,2.71,2.7,2.7,8600,18109,80,2019-08-01,False,False
ABEO,01-Aug-2019 10:55,2.71,2.71,2.7,2.7,2700,18109,85,2019-08-01,False,False
ABEO,01-Aug-2019 11:00,2.7,2.72,2.7,2.71,6000,18109,90,2019-08-01,False,False
ABEO,01-Aug-2019 11:05,2.71,2.72,2.71,2.71,1003,18109,95,2019-08-01,False,False
ABEO,01-Aug-2019 11:10,2.71,2.73,2.71,2.73,8138,18109,100,2019-08-01,False,False
ABEO,01-Aug-2019 11:15,2.75,2.77,2.74,2.75,29554,18109,105,2019-08-01,False,False
ABEO,01-Aug-2019 11:20,2.76,2.79,2.76,2.78,12600,18109,110,2019-08-01,False,False
ABEO,01-Aug-2019 11:25,2.78,2.78,2.78,2.78,100,18109,115,2019-08-01,False,False
ABEO,01-Aug-2019 11:30,2.79,2.8,2.76,2.8,36565,18109,120,2019-08-01,False,False
ABEO,01-Aug-2019 11:35,2.79,2.8,2.79,2.79,2688,18109,125,2019-08-01,False,False
ABEO,01-Aug-2019 11:40,2.79,2.79,2.78,2.78,5700,18109,130,2019-08-01,False,False
ABEO,01-Aug-2019 11:45,2.78,2.78,2.76,2.76,7185,18109,135,2019-08-01,False,False
ABEO,01-Aug-2019 11:50,2.75,2.76,2.75,2.76,4800,18109,140,2019-08-01,False,False
ABEO,01-Aug-2019 11:55,2.75,2.76,2.75,2.75,1000,18109,145,2019-08-01,False,False
ABEO,01-Aug-2019 12:00,2.75,2.75,2.68,2.71,16808,18109,150,2019-08-01,False,False
ABEO,01-Aug-2019 12:05,2.69,2.69,2.66,2.67,13525,18109,155,2019-08-01,False,False
ABEO,01-Aug-2019 12:10,2.65,2.66,2.64,2.66,13933,18109,160,2019-08-01,False,False
ABEO,01-Aug-2019 12:15,2.65,2.66,2.65,2.65,1300,18109,165,2019-08-01,False,False
ABEO,01-Aug-2019 12:20,2.65,2.66,2.65,2.65,4100,18109,170,2019-08-01,False,False
ABEO,01-Aug-2019 12:25,2.65,2.66,2.65,2.66,2314,18109,175,2019-08-01,False,False
ABEO,01-Aug-2019 12:30,2.65,2.66,2.65,2.66,2400,18109,180,2019-08-01,False,False
ABEO,01-Aug-2019 12:35,2.66,2.66,2.65,2.65,1400,18109,185,2019-08-01,False,False
ABEO,01-Aug-2019 12:40,2.66,2.66,2.65,2.65,300,18109,190,2019-08-01,False,False
ABEO,01-Aug-2019 12:45,2.65,2.66,2.65,2.65,1925,18109,195,2019-08-01,False,False
ABEO,01-Aug-2019 12:50,2.65,2.66,2.65,2.65,1400,18109,200,2019-08-01,False,False
ABEO,01-Aug-2019 12:55,2.65,2.66,2.65,2.65,9269,18109,205,2019-08-01,False,False
ABEO,01-Aug-2019 13:00,2.65,2.66,2.65,2.65,3540,18109,210,2019-08-01,False,False
ABEO,01-Aug-2019 13:05,2.65,2.65,2.64,2.64,3700,18109,215,2019-08-01,False,False
ABEO,01-Aug-2019 13:10,2.64,2.64,2.62,2.62,11199,18109,220,2019-08-01,False,False
ABEO,01-Aug-2019 13:15,2.63,2.63,2.62,2.63,1100,18109,225,2019-08-01,False,False
ABEO,01-Aug-2019 13:20,2.62,2.63,2.62,2.62,1200,18109,230,2019-08-01,False,False
ABEO,01-Aug-2019 13:25,2.62,2.63,2.62,2.62,800,18109,235,2019-08-01,False,False
ABEO,01-Aug-2019 13:30,2.62,2.63,2.6,2.6,5100,18109,240,2019-08-01,False,False
ABEO,01-Aug-2019 13:35,2.6,2.6,2.6,2.6,1553,18109,245,2019-08-01,False,False
ABEO,01-Aug-2019 13:40,2.6,2.61,2.6,2.6,1324,18109,250,2019-08-01,False,False
ABEO,01-Aug-2019 13:45,2.61,2.61,2.6,2.61,600,18109,255,2019-08-01,False,False
ABEO,01-Aug-2019 13:50,2.61,2.61,2.59,2.59,6524,18109,260,2019-08-01,False,False
ABEO,01-Aug-2019 13:55,2.58,2.58,2.55,2.55,15405,18109,265,2019-08-01,False,False
ABEO,01-Aug-2019 14:00,2.56,2.56,2.55,2.55,20662,18109,270,2019-08-01,False,False
ABEO,01-Aug-2019 14:05,2.55,2.55,2.51,2.53,5133,18109,275,2019-08-01,False,False
ABEO,01-Aug-2019 14:10,2.5,2.51,2.49,2.5,11030,18109,280,2019-08-01,False,False
ABEO,01-Aug-2019 14:15,2.49,2.5,2.49,2.49,5700,18109,285,2019-08-01,False,False
ABEO,01-Aug-2019 14:20,2.5,2.5,2.5,2.5,100,18109,290,2019-08-01,False,False
ABEO,01-Aug-2019 14:25,2.5,2.5,2.49,2.49,2717,18109,295,2019-08-01,False,False
ABEO,01-Aug-2019 14:30,2.49,2.49,2.49,2.49,800,18109,300,2019-08-01,False,False
ABEO,01-Aug-2019 14:35,2.5,2.5,2.49,2.49,2500,18109,305,2019-08-01,False,False
ABEO,01-Aug-2019 14:40,2.5,2.5,2.49,2.49,3000,18109,310,2019-08-01,False,False
ABEO,01-Aug-2019 14:45,2.49,2.5,2.49,2.5,5650,18109,315,2019-08-01,False,False
ABEO,01-Aug-2019 14:50,2.49,2.52,2.49,2.52,11400,18109,320,2019-08-01,False,False
ABEO,01-Aug-2019 14:55,2.51,2.52,2.51,2.51,1400,18109,325,2019-08-01,False,False
ABEO,01-Aug-2019 15:00,2.52,2.52,2.51,2.51,2000,18109,330,2019-08-01,False,False
ABEO,01-Aug-2019 15:05,2.52,2.53,2.51,2.53,6758,18109,335,2019-08-01,False,False
ABEO,01-Aug-2019 15:10,2.53,2.53,2.51,2.51,5617,18109,340,2019-08-01,False,False
ABEO,01-Aug-2019 15:15,2.51,2.52,2.51,2.51,3900,18109,345,2019-08-01,False,False
ABEO,01-Aug-2019 15:20,2.51,2.53,2.51,2.52,13408,18109,350,2019-08-01,False,False
ABEO,01-Aug-2019 15:25,2.53,2.53,2.52,2.53,1600,18109,355,2019-08-01,False,False
ABEO,01-Aug-2019 15:30,2.52,2.53,2.52,2.52,2800,18109,360,2019-08-01,False,False
ABEO,01-Aug-2019 15:35,2.52,2.52,2.52,2.52,3900,18109,365,2019-08-01,False,False
ABEO,01-Aug-2019 15:40,2.52,2.52,2.52,2.52,5300,18109,370,2019-08-01,False,False
ABEO,01-Aug-2019 15:45,2.52,2.52,2.52,2.52,6430,18109,375,2019-08-01,False,False
ABEO,01-Aug-2019 15:50,2.52,2.52,2.51,2.51,21034,18109,380,2019-08-01,False,False
ABEO,01-Aug-2019 15:55,2.51,2.52,2.51,2.51,23105,18109,385,2019-08-01,False,False
ABEO,01-Aug-2019 16:00,2.52,2.52,2.52,2.52,32434,18109,390,2019-08-01,False,False
ABEO,02-Aug-2019 09:30,2.52,2.56,2.49,2.56,18266,18110,0,2019-08-02,False,True
ABEO,02-Aug-2019 09:35,2.58,2.59,2.5,2.53,53713,18110,5,2019-08-02,False,True
ABEO,02-Aug-2019 09:40,2.53,2.55,2.52,2.52,3459,18110,10,2019-08-02,False,True
ABEO,02-Aug-2019 09:45,2.55,2.57,2.54,2.57,2300,18110,15,2019-08-02,False,True
ABEO,02-Aug-2019 09:50,2.56,2.58,2.56,2.57,1800,18110,20,2019-08-02,False,True
ABEO,02-Aug-2019 09:55,2.57,2.58,2.56,2.57,3400,18110,25,2019-08-02,False,True
ABEO,02-Aug-2019 10:00,2.57,2.58,2.57,2.57,2200,18110,30,2019-08-02,False,True
ABEO,02-Aug-2019 10:05,2.58,2.59,2.57,2.59,2500,18110,35,2019-08-02,False,True
ABEO,02-Aug-2019 10:10,2.6,2.6,2.55,2.55,4176,18110,40,2019-08-02,False,True
ABEO,02-Aug-2019 10:15,2.56,2.57,2.55,2.56,2837,18110,45,2019-08-02,False,True
ABEO,02-Aug-2019 10:20,2.56,2.57,2.52,2.53,8172,18110,50,2019-08-02,False,True
ABEO,02-Aug-2019 10:25,2.52,2.53,2.52,2.53,3189,18110,55,2019-08-02,False,True
ABEO,02-Aug-2019 10:30,2.52,2.52,2.48,2.48,8894,18110,60,2019-08-02,False,True
ABEO,02-Aug-2019 10:35,2.49,2.49,2.47,2.48,8646,18110,65,2019-08-02,False,True
ABEO,02-Aug-2019 10:40,2.47,2.48,2.46,2.48,6310,18110,70,2019-08-02,False,True
ABEO,02-Aug-2019 10:45,2.48,2.49,2.47,2.47,6501,18110,75,2019-08-02,False,True
ABEO,02-Aug-2019 10:50,2.47,2.48,2.45,2.45,2951,18110,80,2019-08-02,False,True
ABEO,02-Aug-2019 10:55,2.45,2.47,2.45,2.47,3628,18110,85,2019-08-02,False,True
ABEO,02-Aug-2019 11:00,2.47,2.47,2.46,2.46,1389,18110,90,2019-08-02,False,True
ABEO,02-Aug-2019 11:05,2.46,2.47,2.46,2.46,2300,18110,95,2019-08-02,False,True
ABEO,02-Aug-2019 11:10,2.46,2.48,2.46,2.47,13884,18110,100,2019-08-02,False,True
ABEO,02-Aug-2019 11:15,2.47,2.48,2.47,2.48,15253,18110,105,2019-08-02,False,True
ABEO,02-Aug-2019 11:20,2.48,2.48,2.46,2.46,8329,18110,110,2019-08-02,False,True
ABEO,02-Aug-2019 11:25,2.45,2.46,2.45,2.45,5587,18110,115,2019-08-02,False,True
ABEO,02-Aug-2019 11:30,2.46,2.47,2.45,2.45,4242,18110,120,2019-08-02,False,True
ABEO,02-Aug-2019 11:35,2.45,2.45,2.44,2.45,1410,18110,125,2019-08-02,False,True
ABEO,02-Aug-2019 11:40,2.44,2.45,2.43,2.43,10730,18110,130,2019-08-02,False,True
ABEO,02-Aug-2019 11:45,2.43,2.45,2.43,2.45,5112,18110,135,2019-08-02,False,True
ABEO,02-Aug-2019 11:50,2.46,2.46,2.44,2.46,4102,18110,140,2019-08-02,False,True
ABEO,02-Aug-2019 11:55,2.45,2.47,2.45,2.46,1400,18110,145,2019-08-02,False,True
ABEO,02-Aug-2019 12:00,2.46,2.47,2.46,2.46,1500,18110,150,2019-08-02,False,True
ABEO,02-Aug-2019 12:05,2.45,2.47,2.45,2.47,3400,18110,155,2019-08-02,False,True
ABEO,02-Aug-2019 12:10,2.46,2.47,2.46,2.46,698,18110,160,2019-08-02,False,True
ABEO,02-Aug-2019 12:15,2.46,2.48,2.46,2.46,4410,18110,165,2019-08-02,False,True
ABEO,02-Aug-2019 12:20,2.46,2.47,2.46,2.47,1000,18110,170,2019-08-02,False,True
ABEO,02-Aug-2019 12:25,2.46,2.47,2.46,2.47,400,18110,175,2019-08-02,False,True
ABEO,02-Aug-2019 12:30,2.47,2.47,2.46,2.46,3100,18110,180,2019-08-02,False,True
ABEO,02-Aug-2019 12:35,2.47,2.47,2.45,2.47,4800,18110,185,2019-08-02,False,True
ABEO,02-Aug-2019 12:40,2.45,2.46,2.45,2.46,600,18110,190,2019-08-02,False,True
ABEO,02-Aug-2019 12:45,2.45,2.45,2.43,2.44,5800,18110,195,2019-08-02,False,True
ABEO,02-Aug-2019 12:50,2.44,2.46,2.43,2.44,12200,18110,200,2019-08-02,False,True
ABEO,02-Aug-2019 12:55,2.44,2.45,2.44,2.45,1600,18110,205,2019-08-02,False,True
ABEO,02-Aug-2019 13:00,2.44,2.45,2.43,2.45,3755,18110,210,2019-08-02,False,True
ABEO,02-Aug-2019 13:05,2.45,2.46,2.45,2.45,1900,18110,215,2019-08-02,False,True
ABEO,02-Aug-2019 13:10,2.45,2.46,2.45,2.45,4914,18110,220,2019-08-02,False,True
ABEO,02-Aug-2019 13:15,2.45,2.46,2.45,2.46,3025,18110,225,2019-08-02,False,True
ABEO,02-Aug-2019 13:20,2.46,2.46,2.44,2.44,4387,18110,230,2019-08-02,False,True
ABEO,02-Aug-2019 13:25,2.45,2.47,2.43,2.43,9551,18110,235,2019-08-02,False,True
ABEO,02-Aug-2019 13:30,2.44,2.45,2.44,2.44,3199,18110,240,2019-08-02,False,True
ABEO,02-Aug-2019 13:35,2.45,2.45,2.44,2.44,2000,18110,245,2019-08-02,False,True
ABEO,02-Aug-2019 13:40,2.45,2.47,2.44,2.46,4130,18110,250,2019-08-02,False,True
ABEO,02-Aug-2019 13:45,2.46,2.47,2.44,2.44,2599,18110,255,2019-08-02,False,True
ABEO,02-Aug-2019 13:50,2.44,2.45,2.44,2.45,2000,18110,260,2019-08-02,False,True
ABEO,02-Aug-2019 13:55,2.44,2.45,2.44,2.44,700,18110,265,2019-08-02,False,True
ABEO,02-Aug-2019 14:00,2.44,2.45,2.44,2.44,1000,18110,270,2019-08-02,False,True
ABEO,02-Aug-2019 14:05,2.45,2.45,2.44,2.44,700,18110,275,2019-08-02,False,True
ABEO,02-Aug-2019 14:10,2.45,2.45,2.44,2.45,900,18110,280,2019-08-02,False,True
ABEO,02-Aug-2019 14:15,2.44,2.45,2.43,2.45,7600,18110,285,2019-08-02,False,True
ABEO,02-Aug-2019 14:20,2.44,2.45,2.44,2.44,1800,18110,290,2019-08-02,False,True
ABEO,02-Aug-2019 14:25,2.45,2.45,2.44,2.45,2000,18110,295,2019-08-02,False,True
ABEO,02-Aug-2019 14:30,2.45,2.46,2.44,2.46,3994,18110,300,2019-08-02,False,True
ABEO,02-Aug-2019 14:35,2.45,2.46,2.45,2.45,1600,18110,305,2019-08-02,False,True
ABEO,02-Aug-2019 14:40,2.45,2.47,2.45,2.47,2200,18110,310,2019-08-02,False,True
ABEO,02-Aug-2019 14:45,2.46,2.48,2.46,2.47,1800,18110,315,2019-08-02,False,True
ABEO,02-Aug-2019 14:50,2.48,2.48,2.47,2.48,2499,18110,320,2019-08-02,False,True
ABEO,02-Aug-2019 14:55,2.47,2.47,2.46,2.46,5600,18110,325,2019-08-02,False,True
ABEO,02-Aug-2019 15:00,2.46,2.47,2.46,2.47,1300,18110,330,2019-08-02,False,True
ABEO,02-Aug-2019 15:05,2.47,2.47,2.45,2.45,6272,18110,335,2019-08-02,False,True
ABEO,02-Aug-2019 15:10,2.45,2.45,2.43,2.43,12265,18110,340,2019-08-02,False,True
ABEO,02-Aug-2019 15:15,2.44,2.44,2.42,2.42,2500,18110,345,2019-08-02,False,True
ABEO,02-Aug-2019 15:20,2.43,2.44,2.43,2.43,2799,18110,350,2019-08-02,False,True
ABEO,02-Aug-2019 15:25,2.43,2.45,2.43,2.44,3218,18110,355,2019-08-02,False,True
ABEO,02-Aug-2019 15:30,2.44,2.45,2.43,2.44,7460,18110,360,2019-08-02,False,True
ABEO,02-Aug-2019 15:35,2.44,2.45,2.43,2.43,2899,18110,365,2019-08-02,False,True
ABEO,02-Aug-2019 15:40,2.43,2.44,2.42,2.43,9450,18110,370,2019-08-02,False,True
ABEO,02-Aug-2019 15:45,2.42,2.42,2.42,2.42,4200,18110,375,2019-08-02,False,True
ABEO,02-Aug-2019 15:50,2.43,2.43,2.42,2.42,5502,18110,380,2019-08-02,False,True
ABEO,02-Aug-2019 15:55,2.42,2.44,2.42,2.42,20601,18110,385,2019-08-02,False,True
ABEO,02-Aug-2019 16:00,2.42,2.42,2.42,2.42,14635,18110,390,2019-08-02,False,True
ABEO,05-Aug-2019 09:30,2.41,2.42,2.3,2.3,33875,18113,0,2019-08-05,True,False
ABEO,05-Aug-2019 09:35,2.38,2.39,2.35,2.35,5585,18113,5,2019-08-05,True,False
ABEO,05-Aug-2019 09:40,2.35,2.37,2.34,2.37,6264,18113,10,2019-08-05,True,False
ABEO,05-Aug-2019 09:45,2.37,2.37,2.36,2.37,1000,18113,15,2019-08-05,True,False
ABEO,05-Aug-2019 09:50,2.36,2.39,2.36,2.39,4067,18113,20,2019-08-05,True,False
ABEO,05-Aug-2019 09:55,2.38,2.38,2.36,2.38,2712,18113,25,2019-08-05,True,False
ABEO,05-Aug-2019 10:00,2.38,2.38,2.36,2.38,3160,18113,30,2019-08-05,True,False
ABEO,05-Aug-2019 10:05,2.37,2.38,2.35,2.35,3300,18113,35,2019-08-05,True,False
ABEO,05-Aug-2019 10:10,2.35,2.37,2.35,2.37,2309,18113,40,2019-08-05,True,False
ABEO,05-Aug-2019 10:15,2.37,2.37,2.35,2.36,6111,18113,45,2019-08-05,True,False
ABEO,05-Aug-2019 10:20,2.36,2.37,2.33,2.33,10127,18113,50,2019-08-05,True,False
ABEO,05-Aug-2019 10:25,2.34,2.34,2.34,2.34,461,18113,55,2019-08-05,True,False
ABEO,05-Aug-2019 10:30,2.33,2.34,2.33,2.33,2570,18113,60,2019-08-05,True,False
ABEO,05-Aug-2019 10:35,2.34,2.34,2.33,2.33,800,18113,65,2019-08-05,True,False
ABEO,05-Aug-2019 10:40,2.32,2.34,2.32,2.32,13038,18113,70,2019-08-05,True,False
ABEO,05-Aug-2019 10:45,2.34,2.34,2.33,2.33,300,18113,75,2019-08-05,True,False
ABEO,05-Aug-2019 10:50,2.33,2.34,2.32,2.33,9066,18113,80,2019-08-05,True,False
ABEO,05-Aug-2019 10:55,2.34,2.34,2.33,2.33,539,18113,85,2019-08-05,True,False
ABEO,05-Aug-2019 11:00,2.34,2.34,2.33,2.33,1195,18113,90,2019-08-05,True,False
ABEO,05-Aug-2019 11:05,2.34,2.34,2.33,2.34,1100,18113,95,2019-08-05,True,False
ABEO,05-Aug-2019 11:10,2.33,2.33,2.33,2.33,100,18113,100,2019-08-05,True,False
ABEO,05-Aug-2019 11:15,2.34,2.35,2.34,2.35,1200,18113,105,2019-08-05,True,False
ABEO,05-Aug-2019 11:20,2.34,2.35,2.34,2.35,200,18113,110,2019-08-05,True,False
ABEO,05-Aug-2019 11:25,2.35,2.36,2.34,2.35,19185,18113,115,2019-08-05,True,False
ABEO,05-Aug-2019 11:30,2.35,2.38,2.35,2.38,7157,18113,120,2019-08-05,True,False
ABEO,05-Aug-2019 11:35,2.39,2.4,2.39,2.39,1500,18113,125,2019-08-05,True,False
ABEO,05-Aug-2019 11:40,2.4,2.4,2.39,2.39,500,18113,130,2019-08-05,True,False
ABEO,05-Aug-2019 11:45,2.39,2.4,2.39,2.39,1600,18113,135,2019-08-05,True,False
ABEO,05-Aug-2019 11:50,2.39,2.4,2.39,2.39,800,18113,140,2019-08-05,True,False
ABEO,05-Aug-2019 11:55,2.4,2.41,2.39,2.41,6109,18113,145,2019-08-05,True,False
ABEO,05-Aug-2019 12:00,2.4,2.41,2.38,2.39,6500,18113,150,2019-08-05,True,False
ABEO,05-Aug-2019 12:05,2.38,2.38,2.38,2.38,100,18113,155,2019-08-05,True,False
ABEO,05-Aug-2019 12:10,2.4,2.4,2.38,2.4,9305,18113,160,2019-08-05,True,False
ABEO,05-Aug-2019 12:15,2.4,2.4,2.39,2.39,400,18113,165,2019-08-05,True,False
ABEO,05-Aug-2019 12:20,2.4,2.41,2.4,2.41,1500,18113,170,2019-08-05,True,False
ABEO,05-Aug-2019 12:25,2.41,2.41,2.4,2.4,900,18113,175,2019-08-05,True,False
ABEO,05-Aug-2019 12:30,2.41,2.41,2.4,2.4,1200,18113,180,2019-08-05,True,False
ABEO,05-Aug-2019 12:35,2.4,2.42,2.4,2.41,7000,18113,185,2019-08-05,True,False
ABEO,05-Aug-2019 12:40,2.41,2.42,2.41,2.41,1200,18113,190,2019-08-05,True,False
ABEO,05-Aug-2019 12:45,2.41,2.42,2.4,2.41,8646,18113,195,2019-08-05,True,False
ABEO,05-Aug-2019 12:50,2.42,2.42,2.42,2.42,100,18113,200,2019-08-05,True,False
ABEO,05-Aug-2019 12:55,2.41,2.41,2.4,2.41,4700,18113,205,2019-08-05,True,False
ABEO,05-Aug-2019 13:00,2.4,2.41,2.4,2.41,400,18113,210,2019-08-05,True,False
ABEO,05-Aug-2019 13:05,2.42,2.42,2.41,2.42,700,18113,215,2019-08-05,True,False
ABEO,05-Aug-2019 13:10,2.42,2.42,2.41,2.41,300,18113,220,2019-08-05,True,False
ABEO,05-Aug-2019 13:15,2.42,2.43,2.42,2.42,2167,18113,225,2019-08-05,True,False
ABEO,05-Aug-2019 13:20,2.43,2.43,2.42,2.42,2800,18113,230,2019-08-05,True,False
ABEO,05-Aug-2019 13:25,2.41,2.42,2.41,2.41,1500,18113,235,2019-08-05,True,False
ABEO,05-Aug-2019 13:30,2.41,2.42,2.41,2.42,800,18113,240,2019-08-05,True,False
ABEO,05-Aug-2019 13:35,2.42,2.42,2.41,2.41,4800,18113,245,2019-08-05,True,False
ABEO,05-Aug-2019 13:40,2.41,2.42,2.41,2.42,2800,18113,250,2019-08-05,True,False
ABEO,05-Aug-2019 13:45,2.41,2.42,2.41,2.42,300,18113,255,2019-08-05,True,False
ABEO,05-Aug-2019 13:50,2.41,2.45,2.41,2.45,30088,18113,260,2019-08-05,True,False
ABEO,05-Aug-2019 13:55,2.44,2.45,2.44,2.44,1700,18113,265,2019-08-05,True,False
ABEO,05-Aug-2019 14:00,2.45,2.45,2.44,2.45,7276,18113,270,2019-08-05,True,False
ABEO,05-Aug-2019 14:05,2.45,2.45,2.44,2.44,300,18113,275,2019-08-05,True,False
ABEO,05-Aug-2019 14:10,2.45,2.45,2.44,2.45,44382,18113,280,2019-08-05,True,False
ABEO,05-Aug-2019 14:15,2.44,2.45,2.44,2.44,2135,18113,285,2019-08-05,True,False
ABEO,05-Aug-2019 14:20,2.45,2.48,2.44,2.48,30414,18113,290,2019-08-05,True,False
ABEO,05-Aug-2019 14:25,2.48,2.49,2.45,2.46,41004,18113,295,2019-08-05,True,False
ABEO,05-Aug-2019 14:30,2.45,2.45,2.45,2.45,100,18113,300,2019-08-05,True,False
ABEO,05-Aug-2019 14:35,2.47,2.48,2.46,2.48,4984,18113,305,2019-08-05,True,False
ABEO,05-Aug-2019 14:40,2.48,2.48,2.47,2.47,200,18113,310,2019-08-05,True,False
ABEO,05-Aug-2019 14:45,2.47,2.49,2.47,2.49,11586,18113,315,2019-08-05,True,False
ABEO,05-Aug-2019 14:50,2.48,2.48,2.48,2.48,100,18113,320,2019-08-05,True,False
ABEO,05-Aug-2019 14:55,2.48,2.49,2.48,2.48,10927,18113,325,2019-08-05,True,False
ABEO,05-Aug-2019 15:00,2.48,2.49,2.48,2.48,1396,18113,330,2019-08-05,True,False
ABEO,05-Aug-2019 15:05,2.47,2.47,2.44,2.44,8520,18113,335,2019-08-05,True,False
ABEO,05-Aug-2019 15:10,2.45,2.45,2.44,2.44,400,18113,340,2019-08-05,True,False
ABEO,05-Aug-2019 15:15,2.45,2.47,2.45,2.46,5282,18113,345,2019-08-05,True,False
ABEO,05-Aug-2019 15:20,2.46,2.47,2.46,2.47,1300,18113,350,2019-08-05,True,False
ABEO,05-Aug-2019 15:25,2.47,2.47,2.45,2.45,7393,18113,355,2019-08-05,True,False
ABEO,05-Aug-2019 15:30,2.45,2.45,2.44,2.44,4100,18113,360,2019-08-05,True,False
ABEO,05-Aug-2019 15:35,2.44,2.45,2.44,2.44,7124,18113,365,2019-08-05,True,False
ABEO,05-Aug-2019 15:40,2.45,2.46,2.45,2.45,2100,18113,370,2019-08-05,True,False
ABEO,05-Aug-2019 15:45,2.45,2.46,2.45,2.46,1000,18113,375,2019-08-05,True,False
ABEO,05-Aug-2019 15:50,2.46,2.46,2.45,2.45,7624,18113,380,2019-08-05,True,False
ABEO,05-Aug-2019 15:55,2.45,2.46,2.45,2.45,2900,18113,385,2019-08-05,True,False
ABEO,05-Aug-2019 16:00,2.44,2.44,2.44,2.44,21833,18113,390,2019-08-05,True,False
ABEO,06-Aug-2019 09:30,2.48,2.55,2.46,2.53,11169,18114,0,2019-08-06,False,False
ABEO,06-Aug-2019 09:35,2.53,2.53,2.47,2.48,3724,18114,5,2019-08-06,False,False
ABEO,06-Aug-2019 09:40,2.51,2.52,2.5,2.5,1200,18114,10,2019-08-06,False,False
ABEO,06-Aug-2019 09:45,2.51,2.51,2.49,2.49,2799,18114,15,2019-08-06,False,False
ABEO,06-Aug-2019 09:50,2.47,2.49,2.47,2.49,1829,18114,20,2019-08-06,False,False
ABEO,06-Aug-2019 09:55,2.48,2.49,2.47,2.49,6158,18114,25,2019-08-06,False,False
ABEO,06-Aug-2019 10:00,2.5,2.5,2.47,2.49,5900,18114,30,2019-08-06,False,False
ABEO,06-Aug-2019 10:05,2.48,2.49,2.48,2.49,618,18114,35,2019-08-06,False,False
ABEO,06-Aug-2019 10:10,2.46,2.46,2.45,2.45,3400,18114,40,2019-08-06,False,False
ABEO,06-Aug-2019 10:15,2.45,2.47,2.45,2.45,2200,18114,45,2019-08-06,False,False
ABEO,06-Aug-2019 10:20,2.46,2.47,2.46,2.46,400,18114,50,2019-08-06,False,False
ABEO,06-Aug-2019 10:25,2.47,2.48,2.47,2.48,1680,18114,55,2019-08-06,False,False
ABEO,06-Aug-2019 10:30,2.47,2.48,2.46,2.48,400,18114,60,2019-08-06,False,False
ABEO,06-Aug-2019 10:35,2.5,2.5,2.5,2.5,100,18114,65,2019-08-06,False,False
ABEO,06-Aug-2019 10:40,2.5,2.5,2.5,2.5,200,18114,70,2019-08-06,False,False
ABEO,06-Aug-2019 10:45,2.49,2.5,2.48,2.48,3000,18114,75,2019-08-06,False,False
ABEO,06-Aug-2019 10:50,2.48,2.48,2.45,2.47,8310,18114,80,2019-08-06,False,False
ABEO,06-Aug-2019 10:55,2.46,2.49,2.46,2.49,2900,18114,85,2019-08-06,False,False
ABEO,06-Aug-2019 11:00,2.49,2.49,2.48,2.48,1100,18114,90,2019-08-06,False,False
ABEO,06-Aug-2019 11:05,2.48,2.48,2.46,2.47,1000,18114,95,2019-08-06,False,False
ABEO,06-Aug-2019 11:10,2.43,2.44,2.42,2.42,1600,18114,100,2019-08-06,False,False
ABEO,06-Aug-2019 11:15,2.42,2.43,2.41,2.43,2313,18114,105,2019-08-06,False,False
ABEO,06-Aug-2019 11:20,2.41,2.43,2.41,2.42,7500,18114,110,2019-08-06,False,False
ABEO,06-Aug-2019 11:25,2.43,2.43,2.42,2.43,1700,18114,115,2019-08-06,False,False
